fpath,NACA_no,AoA,Mach,CD,CL
airfoils0deg/NACA4013a_0Re_50000M_0.3.jpg,NACA4013,0,0.3,0.0305,0.3238
airfoils0deg/NACA4014a_0Re_50000M_0.3.jpg,NACA4014,0,0.3,0.03243,0.335
airfoils0deg/NACA4015a_0Re_50000M_0.3.jpg,NACA4015,0,0.3,0.03414,0.3798
airfoils0deg/NACA4016a_0Re_50000M_0.3.jpg,NACA4016,0,0.3,0.03605,0.4311
airfoils0deg/NACA4017a_0Re_50000M_0.3.jpg,NACA4017,0,0.3,0.03831,0.4835
airfoils0deg/NACA4018a_0Re_50000M_0.3.jpg,NACA4018,0,0.3,0.03987,0.5573
airfoils0deg/NACA4019a_0Re_50000M_0.3.jpg,NACA4019,0,0.3,0.04327,0.5866
airfoils0deg/NACA4020a_0Re_50000M_0.3.jpg,NACA4020,0,0.3,0.0475,0.54
airfoils0deg/NACA4021a_0Re_50000M_0.3.jpg,NACA4021,0,0.3,0.05689,0.3042
airfoils0deg/NACA4022a_0Re_50000M_0.3.jpg,NACA4022,0,0.3,0.06204,0.148
airfoils0deg/NACA4024a_0Re_50000M_0.3.jpg,NACA4024,0,0.3,0.06895,-0.0737
airfoils0deg/NACA4025a_0Re_50000M_0.3.jpg,NACA4025,0,0.3,0.07244,-0.1412
airfoils0deg/NACA4026a_0Re_50000M_0.3.jpg,NACA4026,0,0.3,0.07567,-0.2065
airfoils0deg/NACA4222a_0Re_50000M_0.3.jpg,NACA4222,0,0.3,0.04659,0.5913
airfoils0deg/NACA4303a_0Re_50000M_0.3.jpg,NACA4303,0,0.3,0.02186,0.2921
airfoils0deg/NACA4314a_0Re_50000M_0.3.jpg,NACA4314,0,0.3,0.03412,0.3139
airfoils0deg/NACA4317a_0Re_50000M_0.3.jpg,NACA4317,0,0.3,0.04273,0.2511
airfoils0deg/NACA4318a_0Re_50000M_0.3.jpg,NACA4318,0,0.3,0.04569,0.28
airfoils0deg/NACA4319a_0Re_50000M_0.3.jpg,NACA4319,0,0.3,0.0483,0.3566
airfoils0deg/NACA4320a_0Re_50000M_0.3.jpg,NACA4320,0,0.3,0.05399,0.1194
airfoils0deg/NACA4324a_0Re_50000M_0.3.jpg,NACA4324,0,0.3,0.06918,-0.2216
airfoils0deg/NACA4325a_0Re_50000M_0.3.jpg,NACA4325,0,0.3,0.07306,-0.2525
airfoils0deg/NACA4402a_0Re_50000M_0.3.jpg,NACA4402,0,0.3,0.01881,0.3319
airfoils0deg/NACA4403a_0Re_50000M_0.3.jpg,NACA4403,0,0.3,0.01652,0.3175
airfoils0deg/NACA4404a_0Re_50000M_0.3.jpg,NACA4404,0,0.3,0.01775,0.2958
airfoils0deg/NACA4405a_0Re_50000M_0.3.jpg,NACA4405,0,0.3,0.01923,0.269
airfoils0deg/NACA4406a_0Re_50000M_0.3.jpg,NACA4406,0,0.3,0.02098,0.2374
airfoils0deg/NACA4407a_0Re_50000M_0.3.jpg,NACA4407,0,0.3,0.02298,0.2012
airfoils0deg/NACA4408a_0Re_50000M_0.3.jpg,NACA4408,0,0.3,0.02515,0.1627
airfoils0deg/NACA4409a_0Re_50000M_0.3.jpg,NACA4409,0,0.3,0.02794,0.1927
airfoils0deg/NACA4410a_0Re_50000M_0.3.jpg,NACA4410,0,0.3,0.03035,0.2022
airfoils0deg/NACA4411a_0Re_50000M_0.3.jpg,NACA4411,0,0.3,0.03267,0.2086
airfoils0deg/NACA4412a_0Re_50000M_0.3.jpg,NACA4412,0,0.3,0.03482,0.1902
airfoils0deg/NACA4413a_0Re_50000M_0.3.jpg,NACA4413,0,0.3,0.03706,0.1778
airfoils0deg/NACA4414a_0Re_50000M_0.3.jpg,NACA4414,0,0.3,0.03936,0.1557
airfoils0deg/NACA4416a_0Re_50000M_0.3.jpg,NACA4416,0,0.3,0.04564,0.081
airfoils0deg/NACA4417a_0Re_50000M_0.3.jpg,NACA4417,0,0.3,0.04888,0.0541
airfoils0deg/NACA4418a_0Re_50000M_0.3.jpg,NACA4418,0,0.3,0.05227,0.0126
airfoils0deg/NACA4419a_0Re_50000M_0.3.jpg,NACA4419,0,0.3,0.05568,-0.0386
airfoils0deg/NACA4421a_0Re_50000M_0.3.jpg,NACA4421,0,0.3,0.06256,-0.1401
airfoils0deg/NACA4422a_0Re_50000M_0.3.jpg,NACA4422,0,0.3,0.06653,-0.1901
airfoils0deg/NACA4502a_0Re_50000M_0.3.jpg,NACA4502,0,0.3,0.01641,0.3505
airfoils0deg/NACA4503a_0Re_50000M_0.3.jpg,NACA4503,0,0.3,0.01742,0.3305
airfoils0deg/NACA4504a_0Re_50000M_0.3.jpg,NACA4504,0,0.3,0.0186,0.3072
airfoils0deg/NACA4505a_0Re_50000M_0.3.jpg,NACA4505,0,0.3,0.01994,0.2807
airfoils0deg/NACA4506a_0Re_50000M_0.3.jpg,NACA4506,0,0.3,0.02142,0.2517
airfoils0deg/NACA4507a_0Re_50000M_0.3.jpg,NACA4507,0,0.3,0.02304,0.2187
airfoils0deg/NACA4508a_0Re_50000M_0.3.jpg,NACA4508,0,0.3,0.02477,0.1826
airfoils0deg/NACA4509a_0Re_50000M_0.3.jpg,NACA4509,0,0.3,0.02659,0.1435
airfoils0deg/NACA4513a_0Re_50000M_0.3.jpg,NACA4513,0,0.3,0.03835,0.0521
airfoils0deg/NACA4514a_0Re_50000M_0.3.jpg,NACA4514,0,0.3,0.04168,0.0481
airfoils0deg/NACA4515a_0Re_50000M_0.3.jpg,NACA4515,0,0.3,0.04467,0.0246
airfoils0deg/NACA4518a_0Re_50000M_0.3.jpg,NACA4518,0,0.3,0.05384,-0.0542
airfoils0deg/NACA4520a_0Re_50000M_0.3.jpg,NACA4520,0,0.3,0.06016,-0.1495
airfoils0deg/NACA4601a_0Re_50000M_0.3.jpg,NACA4601,0,0.3,0.01672,0.3873
airfoils0deg/NACA4603a_0Re_50000M_0.3.jpg,NACA4603,0,0.3,0.01847,0.3463
airfoils0deg/NACA4604a_0Re_50000M_0.3.jpg,NACA4604,0,0.3,0.0195,0.3233
airfoils0deg/NACA4612a_0Re_50000M_0.3.jpg,NACA4612,0,0.3,0.03373,0.0512
airfoils0deg/NACA4613a_0Re_50000M_0.3.jpg,NACA4613,0,0.3,0.03658,0.0093
airfoils0deg/NACA4614a_0Re_50000M_0.3.jpg,NACA4614,0,0.3,0.03928,-0.037
airfoils0deg/NACA4617a_0Re_50000M_0.3.jpg,NACA4617,0,0.3,0.04963,-0.1089
airfoils0deg/NACA4619a_0Re_50000M_0.3.jpg,NACA4619,0,0.3,0.05665,-0.1379
airfoils0deg/NACA4712a_0Re_50000M_0.3.jpg,NACA4712,0,0.3,0.03362,0.0626
airfoils0deg/NACA4713a_0Re_50000M_0.3.jpg,NACA4713,0,0.3,0.03638,0.0222
airfoils0deg/NACA4714a_0Re_50000M_0.3.jpg,NACA4714,0,0.3,0.03907,-0.0225
airfoils0deg/NACA4716a_0Re_50000M_0.3.jpg,NACA4716,0,0.3,0.04449,-0.1145
airfoils0deg/NACA4720a_0Re_50000M_0.3.jpg,NACA4720,0,0.3,0.05979,-0.1554
airfoils0deg/NACA4723a_0Re_50000M_0.3.jpg,NACA4723,0,0.3,0.07042,-0.239
airfoils0deg/NACA4724a_0Re_50000M_0.3.jpg,NACA4724,0,0.3,0.07448,-0.278
airfoils0deg/NACA4811a_0Re_50000M_0.3.jpg,NACA4811,0,0.3,0.0319,0.0817
airfoils0deg/NACA4812a_0Re_50000M_0.3.jpg,NACA4812,0,0.3,0.03443,0.0479
airfoils0deg/NACA4815a_0Re_50000M_0.3.jpg,NACA4815,0,0.3,0.04221,-0.0711
airfoils0deg/NACA4816a_0Re_50000M_0.3.jpg,NACA4816,0,0.3,0.04494,-0.1115
airfoils0deg/NACA4819a_0Re_50000M_0.3.jpg,NACA4819,0,0.3,0.05661,-0.1376
airfoils0deg/NACA4911a_0Re_50000M_0.3.jpg,NACA4911,0,0.3,0.03402,-0.0207
airfoils0deg/NACA4921a_0Re_50000M_0.3.jpg,NACA4921,0,0.3,0.06287,-0.2373
airfoils0deg/NACA4924a_0Re_50000M_0.3.jpg,NACA4924,0,0.3,0.07684,-0.3055
airfoils0deg/NACA5004a_0Re_50000M_0.3.jpg,NACA5004,0,0.3,0.01641,0.3805
airfoils0deg/NACA5007a_0Re_50000M_0.3.jpg,NACA5007,0,0.3,0.02116,0.2962
airfoils0deg/NACA5008a_0Re_50000M_0.3.jpg,NACA5008,0,0.3,0.02375,0.3244
airfoils0deg/NACA5009a_0Re_50000M_0.3.jpg,NACA5009,0,0.3,0.02582,0.362
airfoils0deg/NACA5010a_0Re_50000M_0.3.jpg,NACA5010,0,0.3,0.02747,0.3867
airfoils0deg/NACA5011a_0Re_50000M_0.3.jpg,NACA5011,0,0.3,0.02896,0.4021
airfoils0deg/NACA5012a_0Re_50000M_0.3.jpg,NACA5012,0,0.3,0.03061,0.4016
airfoils0deg/NACA5013a_0Re_50000M_0.3.jpg,NACA5013,0,0.3,0.03204,0.4139
airfoils0deg/NACA5014a_0Re_50000M_0.3.jpg,NACA5014,0,0.3,0.03369,0.4198
airfoils0deg/NACA5015a_0Re_50000M_0.3.jpg,NACA5015,0,0.3,0.03583,0.4178
airfoils0deg/NACA5016a_0Re_50000M_0.3.jpg,NACA5016,0,0.3,0.03843,0.4143
airfoils0deg/NACA5017a_0Re_50000M_0.3.jpg,NACA5017,0,0.3,0.03944,0.4907
airfoils0deg/NACA5018a_0Re_50000M_0.3.jpg,NACA5018,0,0.3,0.04394,0.4719
airfoils0deg/NACA5019a_0Re_50000M_0.3.jpg,NACA5019,0,0.3,0.04528,0.5649
airfoils0deg/NACA5020a_0Re_50000M_0.3.jpg,NACA5020,0,0.3,0.05201,0.5297
airfoils0deg/NACA5022a_0Re_50000M_0.3.jpg,NACA5022,0,0.3,0.06541,0.2537
airfoils0deg/NACA5027a_0Re_50000M_0.3.jpg,NACA5027,0,0.3,0.08502,-0.3158
airfoils0deg/NACA5210a_0Re_50000M_0.3.jpg,NACA5210,0,0.3,0.02872,0.4914
airfoils0deg/NACA5215a_0Re_50000M_0.3.jpg,NACA5215,0,0.3,0.03157,0.4702
airfoils0deg/NACA5217a_0Re_50000M_0.3.jpg,NACA5217,0,0.3,0.03327,0.4467
airfoils0deg/NACA5229a_0Re_50000M_0.3.jpg,NACA5229,0,0.3,0.08349,-0.3017
airfoils0deg/NACA5310a_0Re_50000M_0.3.jpg,NACA5310,0,0.3,0.03332,0.4407
airfoils0deg/NACA5312a_0Re_50000M_0.3.jpg,NACA5312,0,0.3,0.03554,0.4235
airfoils0deg/NACA5313a_0Re_50000M_0.3.jpg,NACA5313,0,0.3,0.03789,0.3948
airfoils0deg/NACA5315a_0Re_50000M_0.3.jpg,NACA5315,0,0.3,0.04328,0.327
airfoils0deg/NACA5320a_0Re_50000M_0.3.jpg,NACA5320,0,0.3,0.06401,0.0457
airfoils0deg/NACA5321a_0Re_50000M_0.3.jpg,NACA5321,0,0.3,0.06747,0.0004
airfoils0deg/NACA5402a_0Re_50000M_0.3.jpg,NACA5402,0,0.3,0.02443,0.3752
airfoils0deg/NACA5403a_0Re_50000M_0.3.jpg,NACA5403,0,0.3,0.02511,0.3589
airfoils0deg/NACA5503a_0Re_50000M_0.3.jpg,NACA5503,0,0.3,0.0207,0.4015
airfoils0deg/NACA5504a_0Re_50000M_0.3.jpg,NACA5504,0,0.3,0.02225,0.3734
airfoils0deg/NACA5505a_0Re_50000M_0.3.jpg,NACA5505,0,0.3,0.02393,0.3434
airfoils0deg/NACA5603a_0Re_50000M_0.3.jpg,NACA5603,0,0.3,0.02217,0.4223
airfoils0deg/NACA5714a_0Re_50000M_0.3.jpg,NACA5714,0,0.3,0.04472,0.0433
airfoils0deg/NACA6008a_0Re_50000M_0.3.jpg,NACA6008,0,0.3,0.02615,0.4954
airfoils0deg/NACA6009a_0Re_50000M_0.3.jpg,NACA6009,0,0.3,0.02738,0.5166
airfoils0deg/NACA6010a_0Re_50000M_0.3.jpg,NACA6010,0,0.3,0.02877,0.5191
airfoils0deg/NACA6011a_0Re_50000M_0.3.jpg,NACA6011,0,0.3,0.03026,0.5153
airfoils0deg/NACA6012a_0Re_50000M_0.3.jpg,NACA6012,0,0.3,0.03195,0.5054
airfoils0deg/NACA6013a_0Re_50000M_0.3.jpg,NACA6013,0,0.3,0.0338,0.4931
airfoils0deg/NACA6014a_0Re_50000M_0.3.jpg,NACA6014,0,0.3,0.0354,0.4914
airfoils0deg/NACA6015a_0Re_50000M_0.3.jpg,NACA6015,0,0.3,0.038,0.4652
airfoils0deg/NACA6016a_0Re_50000M_0.3.jpg,NACA6016,0,0.3,0.04092,0.4361
airfoils0deg/NACA6017a_0Re_50000M_0.3.jpg,NACA6017,0,0.3,0.04438,0.3985
airfoils0deg/NACA6018a_0Re_50000M_0.3.jpg,NACA6018,0,0.3,0.04706,0.4062
airfoils0deg/NACA6019a_0Re_50000M_0.3.jpg,NACA6019,0,0.3,0.05065,0.4179
airfoils0deg/NACA6020a_0Re_50000M_0.3.jpg,NACA6020,0,0.3,0.05706,0.3755
airfoils0deg/NACA6021a_0Re_50000M_0.3.jpg,NACA6021,0,0.3,0.06161,0.4352
airfoils0deg/NACA6022a_0Re_50000M_0.3.jpg,NACA6022,0,0.3,0.06634,0.4589
airfoils0deg/NACA6023a_0Re_50000M_0.3.jpg,NACA6023,0,0.3,0.07434,0.2063
airfoils0deg/NACA6024a_0Re_50000M_0.3.jpg,NACA6024,0,0.3,0.07734,0.0713
airfoils0deg/NACA6212a_0Re_50000M_0.3.jpg,NACA6212,0,0.3,0.03278,0.5737
airfoils0deg/NACA6213a_0Re_50000M_0.3.jpg,NACA6213,0,0.3,0.03404,0.5672
airfoils0deg/NACA6215a_0Re_50000M_0.3.jpg,NACA6215,0,0.3,0.03604,0.5516
airfoils0deg/NACA6217a_0Re_50000M_0.3.jpg,NACA6217,0,0.3,0.03807,0.5283
airfoils0deg/NACA6219a_0Re_50000M_0.3.jpg,NACA6219,0,0.3,0.04361,0.4389
airfoils0deg/NACA6225a_0Re_50000M_0.3.jpg,NACA6225,0,0.3,0.0842,-0.0978
airfoils0deg/NACA6226a_0Re_50000M_0.3.jpg,NACA6226,0,0.3,0.08704,-0.1355
airfoils0deg/NACA6307a_0Re_50000M_0.3.jpg,NACA6307,0,0.3,0.03499,0.5465
airfoils0deg/NACA6311a_0Re_50000M_0.3.jpg,NACA6311,0,0.3,0.03927,0.5242
airfoils0deg/NACA6320a_0Re_50000M_0.3.jpg,NACA6320,0,0.3,0.07691,0.0567
airfoils0deg/NACA6402a_0Re_50000M_0.3.jpg,NACA6402,0,0.3,0.03361,0.3616
airfoils0deg/NACA7009a_0Re_50000M_0.3.jpg,NACA7009,0,0.3,0.02756,0.6423
airfoils0deg/NACA7010a_0Re_50000M_0.3.jpg,NACA7010,0,0.3,0.02926,0.6322
airfoils0deg/NACA7011a_0Re_50000M_0.3.jpg,NACA7011,0,0.3,0.03109,0.618
airfoils0deg/NACA7012a_0Re_50000M_0.3.jpg,NACA7012,0,0.3,0.03294,0.6037
airfoils0deg/NACA7013a_0Re_50000M_0.3.jpg,NACA7013,0,0.3,0.03486,0.5882
airfoils0deg/NACA7014a_0Re_50000M_0.3.jpg,NACA7014,0,0.3,0.03791,0.5498
airfoils0deg/NACA7015a_0Re_50000M_0.3.jpg,NACA7015,0,0.3,0.04068,0.5177
airfoils0deg/NACA7016a_0Re_50000M_0.3.jpg,NACA7016,0,0.3,0.04322,0.4944
airfoils0deg/NACA7017a_0Re_50000M_0.3.jpg,NACA7017,0,0.3,0.04608,0.4687
airfoils0deg/NACA7018a_0Re_50000M_0.3.jpg,NACA7018,0,0.3,0.05123,0.3909
airfoils0deg/NACA7019a_0Re_50000M_0.3.jpg,NACA7019,0,0.3,0.05527,0.3487
airfoils0deg/NACA7020a_0Re_50000M_0.3.jpg,NACA7020,0,0.3,0.06004,0.3041
airfoils0deg/NACA7021a_0Re_50000M_0.3.jpg,NACA7021,0,0.3,0.06536,0.2899
airfoils0deg/NACA7022a_0Re_50000M_0.3.jpg,NACA7022,0,0.3,0.07193,0.3258
airfoils0deg/NACA7023a_0Re_50000M_0.3.jpg,NACA7023,0,0.3,0.07805,0.3934
airfoils0deg/NACA7025a_0Re_50000M_0.3.jpg,NACA7025,0,0.3,0.08656,0.0085
airfoils0deg/NACA7216a_0Re_50000M_0.3.jpg,NACA7216,0,0.3,0.04147,0.6035
airfoils0deg/NACA7217a_0Re_50000M_0.3.jpg,NACA7217,0,0.3,0.04413,0.5655
airfoils0deg/NACA7218a_0Re_50000M_0.3.jpg,NACA7218,0,0.3,0.04654,0.5299
airfoils0deg/NACA7219a_0Re_50000M_0.3.jpg,NACA7219,0,0.3,0.04954,0.4854
airfoils0deg/NACA7220a_0Re_50000M_0.3.jpg,NACA7220,0,0.3,0.06086,0.3158
airfoils0deg/NACA7227a_0Re_50000M_0.3.jpg,NACA7227,0,0.3,0.10877,-0.226
airfoils0deg/NACA7312a_0Re_50000M_0.3.jpg,NACA7312,0,0.3,0.04962,0.5412
airfoils0deg/NACA7317a_0Re_50000M_0.3.jpg,NACA7317,0,0.3,0.07746,0.2234
airfoils0deg/NACA8010a_0Re_50000M_0.3.jpg,NACA8010,0,0.3,0.02872,0.7404
airfoils0deg/NACA8011a_0Re_50000M_0.3.jpg,NACA8011,0,0.3,0.03104,0.7233
airfoils0deg/NACA8012a_0Re_50000M_0.3.jpg,NACA8012,0,0.3,0.03307,0.7086
airfoils0deg/NACA8013a_0Re_50000M_0.3.jpg,NACA8013,0,0.3,0.03654,0.6665
airfoils0deg/NACA8014a_0Re_50000M_0.3.jpg,NACA8014,0,0.3,0.04016,0.6204
airfoils0deg/NACA8015a_0Re_50000M_0.3.jpg,NACA8015,0,0.3,0.04402,0.5687
airfoils0deg/NACA8016a_0Re_50000M_0.3.jpg,NACA8016,0,0.3,0.04803,0.5157
airfoils0deg/NACA8017a_0Re_50000M_0.3.jpg,NACA8017,0,0.3,0.05217,0.4602
airfoils0deg/NACA8018a_0Re_50000M_0.3.jpg,NACA8018,0,0.3,0.05637,0.4039
airfoils0deg/NACA8019a_0Re_50000M_0.3.jpg,NACA8019,0,0.3,0.06035,0.3545
airfoils0deg/NACA8021a_0Re_50000M_0.3.jpg,NACA8021,0,0.3,0.06866,0.2676
airfoils0deg/NACA8022a_0Re_50000M_0.3.jpg,NACA8022,0,0.3,0.07361,0.2452
airfoils0deg/NACA9013a_0Re_50000M_0.3.jpg,NACA9013,0,0.3,0.03797,0.7473
airfoils0deg/NACA9014a_0Re_50000M_0.3.jpg,NACA9014,0,0.3,0.04256,0.69
airfoils0deg/NACA9015a_0Re_50000M_0.3.jpg,NACA9015,0,0.3,0.04783,0.6209
airfoils0deg/NACA9017a_0Re_50000M_0.3.jpg,NACA9017,0,0.3,0.05496,0.5382
airfoils0deg/NACA9018a_0Re_50000M_0.3.jpg,NACA9018,0,0.3,0.06076,0.4548
airfoils0deg/NACA9022a_0Re_50000M_0.3.jpg,NACA9022,0,0.3,0.07768,0.2536
airfoils0deg/NACA9023a_0Re_50000M_0.3.jpg,NACA9023,0,0.3,0.08374,0.1766
airfoils1deg/NACA0002a_1Re_50000M_0.3.jpg,NACA0002,1,0.3,0.01287,0.11
airfoils1deg/NACA0004a_1Re_50000M_0.3.jpg,NACA0004,1,0.3,0.01352,0.1024
airfoils1deg/NACA0005a_1Re_50000M_0.3.jpg,NACA0005,1,0.3,0.01395,0.0969
airfoils1deg/NACA0006a_1Re_50000M_0.3.jpg,NACA0006,1,0.3,0.01448,0.0886
airfoils1deg/NACA0007a_1Re_50000M_0.3.jpg,NACA0007,1,0.3,0.01517,0.0777
airfoils1deg/NACA0008a_1Re_50000M_0.3.jpg,NACA0008,1,0.3,0.01607,0.0628
airfoils1deg/NACA0009a_1Re_50000M_0.3.jpg,NACA0009,1,0.3,0.01724,0.0424
airfoils1deg/NACA0010a_1Re_50000M_0.3.jpg,NACA0010,1,0.3,0.01875,0.0165
airfoils1deg/NACA0011a_1Re_50000M_0.3.jpg,NACA0011,1,0.3,0.02062,-0.0125
airfoils1deg/NACA0012a_1Re_50000M_0.3.jpg,NACA0012,1,0.3,0.02291,-0.0407
airfoils1deg/NACA0013a_1Re_50000M_0.3.jpg,NACA0013,1,0.3,0.02634,0.0602
airfoils1deg/NACA0014a_1Re_50000M_0.3.jpg,NACA0014,1,0.3,0.02922,0.2074
airfoils1deg/NACA0015a_1Re_50000M_0.3.jpg,NACA0015,1,0.3,0.03083,0.3455
airfoils1deg/NACA0016a_1Re_50000M_0.3.jpg,NACA0016,1,0.3,0.03216,0.435
airfoils1deg/NACA0017a_1Re_50000M_0.3.jpg,NACA0017,1,0.3,0.0358,0.4121
airfoils1deg/NACA0018a_1Re_50000M_0.3.jpg,NACA0018,1,0.3,0.0396,0.3681
airfoils1deg/NACA0019a_1Re_50000M_0.3.jpg,NACA0019,1,0.3,0.04286,0.3385
airfoils1deg/NACA0020a_1Re_50000M_0.3.jpg,NACA0020,1,0.3,0.04691,0.3053
airfoils1deg/NACA0021a_1Re_50000M_0.3.jpg,NACA0021,1,0.3,0.05125,0.2599
airfoils1deg/NACA0022a_1Re_50000M_0.3.jpg,NACA0022,1,0.3,0.05525,0.2377
airfoils1deg/NACA0024a_1Re_50000M_0.3.jpg,NACA0024,1,0.3,0.06693,0.0611
airfoils1deg/NACA0028a_1Re_50000M_0.3.jpg,NACA0028,1,0.3,0.09146,-0.0712
airfoils1deg/NACA0102a_1Re_50000M_0.3.jpg,NACA0102,1,0.3,0.01287,0.11
airfoils1deg/NACA0104a_1Re_50000M_0.3.jpg,NACA0104,1,0.3,0.01352,0.1024
airfoils1deg/NACA0105a_1Re_50000M_0.3.jpg,NACA0105,1,0.3,0.01395,0.0969
airfoils1deg/NACA0106a_1Re_50000M_0.3.jpg,NACA0106,1,0.3,0.01448,0.0886
airfoils1deg/NACA0107a_1Re_50000M_0.3.jpg,NACA0107,1,0.3,0.01517,0.0777
airfoils1deg/NACA0108a_1Re_50000M_0.3.jpg,NACA0108,1,0.3,0.01607,0.0628
airfoils1deg/NACA0109a_1Re_50000M_0.3.jpg,NACA0109,1,0.3,0.01724,0.0424
airfoils1deg/NACA0110a_1Re_50000M_0.3.jpg,NACA0110,1,0.3,0.01875,0.0165
airfoils1deg/NACA0111a_1Re_50000M_0.3.jpg,NACA0111,1,0.3,0.02062,-0.0125
airfoils1deg/NACA0112a_1Re_50000M_0.3.jpg,NACA0112,1,0.3,0.02291,-0.0407
airfoils1deg/NACA0113a_1Re_50000M_0.3.jpg,NACA0113,1,0.3,0.02634,0.0602
airfoils1deg/NACA0114a_1Re_50000M_0.3.jpg,NACA0114,1,0.3,0.02922,0.2074
airfoils1deg/NACA0115a_1Re_50000M_0.3.jpg,NACA0115,1,0.3,0.03083,0.3455
airfoils1deg/NACA0116a_1Re_50000M_0.3.jpg,NACA0116,1,0.3,0.03216,0.435
airfoils1deg/NACA0117a_1Re_50000M_0.3.jpg,NACA0117,1,0.3,0.0358,0.4121
airfoils1deg/NACA0118a_1Re_50000M_0.3.jpg,NACA0118,1,0.3,0.0396,0.3681
airfoils1deg/NACA0119a_1Re_50000M_0.3.jpg,NACA0119,1,0.3,0.04286,0.3385
airfoils1deg/NACA0120a_1Re_50000M_0.3.jpg,NACA0120,1,0.3,0.04691,0.3053
airfoils1deg/NACA0121a_1Re_50000M_0.3.jpg,NACA0121,1,0.3,0.05125,0.2599
airfoils1deg/NACA0122a_1Re_50000M_0.3.jpg,NACA0122,1,0.3,0.05525,0.2377
airfoils1deg/NACA0124a_1Re_50000M_0.3.jpg,NACA0124,1,0.3,0.06693,0.0611
airfoils1deg/NACA0128a_1Re_50000M_0.3.jpg,NACA0128,1,0.3,0.09146,-0.0712
airfoils1deg/NACA0202a_1Re_50000M_0.3.jpg,NACA0202,1,0.3,0.01287,0.11
airfoils1deg/NACA0204a_1Re_50000M_0.3.jpg,NACA0204,1,0.3,0.01352,0.1024
airfoils1deg/NACA0205a_1Re_50000M_0.3.jpg,NACA0205,1,0.3,0.01395,0.0969
airfoils1deg/NACA0206a_1Re_50000M_0.3.jpg,NACA0206,1,0.3,0.01448,0.0886
airfoils1deg/NACA0207a_1Re_50000M_0.3.jpg,NACA0207,1,0.3,0.01517,0.0777
airfoils1deg/NACA0208a_1Re_50000M_0.3.jpg,NACA0208,1,0.3,0.01607,0.0628
airfoils1deg/NACA0209a_1Re_50000M_0.3.jpg,NACA0209,1,0.3,0.01724,0.0424
airfoils1deg/NACA0210a_1Re_50000M_0.3.jpg,NACA0210,1,0.3,0.01875,0.0165
airfoils1deg/NACA0211a_1Re_50000M_0.3.jpg,NACA0211,1,0.3,0.02062,-0.0125
airfoils1deg/NACA0212a_1Re_50000M_0.3.jpg,NACA0212,1,0.3,0.02291,-0.0407
airfoils1deg/NACA0213a_1Re_50000M_0.3.jpg,NACA0213,1,0.3,0.02634,0.0602
airfoils1deg/NACA0214a_1Re_50000M_0.3.jpg,NACA0214,1,0.3,0.02922,0.2074
airfoils1deg/NACA0215a_1Re_50000M_0.3.jpg,NACA0215,1,0.3,0.03083,0.3455
airfoils1deg/NACA0216a_1Re_50000M_0.3.jpg,NACA0216,1,0.3,0.03216,0.435
airfoils1deg/NACA0217a_1Re_50000M_0.3.jpg,NACA0217,1,0.3,0.0358,0.4121
airfoils1deg/NACA0218a_1Re_50000M_0.3.jpg,NACA0218,1,0.3,0.0396,0.3681
airfoils1deg/NACA0219a_1Re_50000M_0.3.jpg,NACA0219,1,0.3,0.04286,0.3385
airfoils1deg/NACA0220a_1Re_50000M_0.3.jpg,NACA0220,1,0.3,0.04691,0.3053
airfoils1deg/NACA0221a_1Re_50000M_0.3.jpg,NACA0221,1,0.3,0.05125,0.2599
airfoils1deg/NACA0222a_1Re_50000M_0.3.jpg,NACA0222,1,0.3,0.05525,0.2377
airfoils1deg/NACA0224a_1Re_50000M_0.3.jpg,NACA0224,1,0.3,0.06693,0.0611
airfoils1deg/NACA0228a_1Re_50000M_0.3.jpg,NACA0228,1,0.3,0.09146,-0.0712
airfoils1deg/NACA0302a_1Re_50000M_0.3.jpg,NACA0302,1,0.3,0.01287,0.11
airfoils1deg/NACA0304a_1Re_50000M_0.3.jpg,NACA0304,1,0.3,0.01352,0.1024
airfoils1deg/NACA0305a_1Re_50000M_0.3.jpg,NACA0305,1,0.3,0.01395,0.0969
airfoils1deg/NACA0306a_1Re_50000M_0.3.jpg,NACA0306,1,0.3,0.01448,0.0886
airfoils1deg/NACA0307a_1Re_50000M_0.3.jpg,NACA0307,1,0.3,0.01517,0.0777
airfoils1deg/NACA0308a_1Re_50000M_0.3.jpg,NACA0308,1,0.3,0.01607,0.0628
airfoils1deg/NACA0309a_1Re_50000M_0.3.jpg,NACA0309,1,0.3,0.01724,0.0424
airfoils1deg/NACA0310a_1Re_50000M_0.3.jpg,NACA0310,1,0.3,0.01875,0.0165
airfoils1deg/NACA0311a_1Re_50000M_0.3.jpg,NACA0311,1,0.3,0.02062,-0.0125
airfoils1deg/NACA0312a_1Re_50000M_0.3.jpg,NACA0312,1,0.3,0.02291,-0.0407
airfoils1deg/NACA0313a_1Re_50000M_0.3.jpg,NACA0313,1,0.3,0.02634,0.0602
airfoils1deg/NACA0314a_1Re_50000M_0.3.jpg,NACA0314,1,0.3,0.02922,0.2074
airfoils1deg/NACA0315a_1Re_50000M_0.3.jpg,NACA0315,1,0.3,0.03083,0.3455
airfoils1deg/NACA0316a_1Re_50000M_0.3.jpg,NACA0316,1,0.3,0.03216,0.435
airfoils1deg/NACA0317a_1Re_50000M_0.3.jpg,NACA0317,1,0.3,0.0358,0.4121
